"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"17.09.2019","18,088","17,835","18,090","17,835","0,02K","0,63%"
"16.09.2019","17,974","17,775","17,940","17,775","0,06K","2,62%"
"13.09.2019","17,515","18,005","18,200","17,430","0,30K","-3,37%"
"12.09.2019","18,125","18,130","18,440","18,080","0,78K","0,05%"
"11.09.2019","18,116","18,180","18,180","18,050","0,04K","-0,08%"
"10.09.2019","18,131","18,000","18,185","18,000","0,01K","0,08%"
"09.09.2019","18,116","18,095","18,205","18,080","0,06K","0,28%"
"06.09.2019","18,065","18,600","18,795","18,090","0,20K","-3,66%"
"05.09.2019","18,752","19,510","19,510","18,730","0,20K","-3,80%"
"04.09.2019","19,493","19,320","19,425","19,320","0,05K","1,60%"
"03.09.2019","19,186","18,585","19,190","18,470","0,06K","-0,27%"
"02.09.2019","19,237","18,520","19,395","18,365","199,68K","5,16%"
"30.08.2019","18,293","18,420","18,420","18,405","0,04K","0,10%"
"29.08.2019","18,274","18,450","18,760","18,150","161,56K","-0,49%"
"28.08.2019","18,364","18,180","18,520","18,065","1,68K","0,91%"
"27.08.2019","18,199","17,670","18,220","17,655","0,41K","2,91%"
"26.08.2019","17,685","17,460","17,780","17,460","0,77K","1,30%"
"23.08.2019","17,458","17,050","17,500","17,005","0,34K","2,18%"
"22.08.2019","17,086","17,095","17,145","16,965","0,10K","-0,65%"
"21.08.2019","17,197","17,140","17,215","17,080","0,07K","0,02%"
"20.08.2019","17,194","16,925","17,220","16,925","0,12K","1,23%"
"19.08.2019","16,985","17,150","17,150","16,870","0,14K","-1,03%"
"16.08.2019","17,162","17,210","17,230","17,120","0,05K","-0,53%"
