Fecha,Último_platino,Apertura_platino,Máximo_platino,Mínimo_platino,% var._platino,Materia
2013-03-25,1590.25,1589.75,1593.1,1577.4,0.04,platino
2013-03-26,1577.6,1589.1,1590.6,1564.4,-0.8,platino
2013-03-27,1583.7,1578.1,1586.7,1571.65,0.39,platino
2013-03-28,1574.65,1583.65,1589.05,1562.1,-0.57,platino
2013-04-01,1596.55,1575.1,1603.75,1574.45,1.35,platino
2013-04-02,1577.75,1596.35,1598.2,1572.15,-1.18,platino
2013-04-03,1531.75,1577.1,1577.1,1530.95,-2.92,platino
2013-04-04,1521.45,1531.1,1533.9,1511.3,-0.67,platino
2013-04-05,1539.3,1521.7,1539.3,1521.7,1.17,platino
2013-04-08,1538.9,1540.8,1544.75,1531.05,-0.13,platino
2013-04-09,1546.95,1539.25,1557.35,1533.55,0.52,platino
2013-04-10,1524.4,1547.3,1550.3,1522.7,-1.46,platino
2013-04-11,1535.45,1524.3,1543.8,1517.7,0.72,platino
2013-04-12,1486.45,1535.7,1535.75,1486.35,-3.19,platino
2013-04-15,1396.25,1484.55,1487.85,1395.3,-5.95,platino
2013-04-16,1446.85,1394.55,1464.4,1375.55,3.62,platino
2013-04-17,1425.0,1446.5,1451.55,1422.7,-1.51,platino
2013-04-18,1428.95,1424.4,1444.2,1405.05,0.28,platino
2013-04-19,1427.85,1428.4,1449.65,1418.6,-0.08,platino
2013-04-22,1433.95,1432.15,1445.25,1428.15,0.18,platino
2013-04-23,1419.85,1433.9,1435.95,1411.8,-0.98,platino
2013-04-24,1432.25,1420.6,1432.85,1420.35,0.87,platino
2013-04-25,1473.5,1432.2,1473.5,1428.6,2.88,platino
2013-04-26,1478.4,1473.55,1499.25,1464.25,0.33,platino
2013-04-29,1509.2,1482.9,1525.55,1482.4,1.78,platino
2013-04-30,1506.6,1507.3,1516.3,1494.35,-0.17,platino
2013-05-01,1478.15,1506.65,1508.8,1466.7,-1.89,platino
2013-05-02,1505.5,1477.9,1507.6,1463.35,1.85,platino
2013-05-03,1500.1,1505.35,1518.95,1485.8,-0.36,platino
2013-05-06,1500.75,1502.15,1508.95,1491.45,-0.09,platino
2013-05-07,1484.4,1500.4,1502.4,1477.35,-1.09,platino
2013-05-08,1501.45,1484.75,1508.65,1481.95,1.15,platino
2013-05-09,1503.8,1501.4,1518.95,1498.8,0.16,platino
2013-05-10,1493.8,1503.0,1515.8,1472.5,-0.66,platino
2013-05-13,1487.65,1491.8,1495.35,1477.65,-0.25,platino
2013-05-14,1506.5,1487.1,1509.5,1485.0,1.27,platino
2013-05-15,1489.2,1506.65,1506.65,1470.2,-1.15,platino
2013-05-16,1484.55,1488.65,1490.85,1470.05,-0.31,platino
2013-05-17,1454.5,1484.5,1486.55,1451.1,-2.02,platino
2013-05-20,1482.5,1435.85,1495.1,1430.7,3.13,platino
2013-05-21,1461.75,1482.05,1485.4,1446.2,-1.4,platino
2013-05-22,1462.85,1462.15,1492.8,1459.9,0.08,platino
2013-05-23,1460.3,1463.7,1471.35,1449.75,-0.17,platino
2013-05-24,1453.45,1459.5,1465.35,1449.3,-0.47,platino
2013-05-27,1455.3,1453.15,1463.6,1448.55,0.12,platino
2013-05-28,1455.75,1455.1,1470.7,1445.65,0.03,platino
2013-05-29,1457.3,1455.7,1467.8,1451.7,0.11,platino
2013-05-30,1481.1,1457.3,1484.1,1452.85,1.63,platino
2013-05-31,1456.75,1480.6,1483.25,1453.65,-1.64,platino
2013-06-03,1492.9,1461.95,1505.3,1458.9,2.09,platino
2013-06-04,1490.15,1493.1,1496.1,1480.85,-0.18,platino
2013-06-05,1509.95,1490.05,1513.65,1489.3,1.33,platino
2013-06-06,1525.95,1509.5,1534.25,1502.5,1.06,platino
2013-06-07,1500.15,1525.75,1539.15,1484.45,-1.69,platino
2013-06-10,1505.05,1499.95,1509.05,1487.35,0.33,platino
2013-06-11,1480.2,1504.65,1510.9,1475.8,-1.65,platino
2013-06-12,1478.45,1479.3,1490.45,1468.05,-0.12,platino
2013-06-13,1461.7,1478.5,1480.3,1444.65,-1.13,platino
2013-06-14,1445.15,1461.45,1462.75,1439.2,-1.13,platino
2013-06-17,1434.65,1447.75,1454.0,1432.15,-0.88,platino
2013-06-18,1440.15,1435.5,1445.8,1425.3,0.38,platino
2013-06-19,1408.85,1440.0,1443.6,1408.85,-2.17,platino
2013-06-20,1336.7,1408.9,1419.1,1336.65,-5.12,platino
2013-06-21,1375.0,1334.5,1378.8,1333.35,2.87,platino
2013-06-24,1339.25,1380.65,1382.15,1328.9,-2.99,platino
2013-06-25,1349.75,1340.45,1361.55,1328.05,0.78,platino
2013-06-26,1311.55,1348.4,1354.35,1302.75,-2.83,platino
2013-06-27,1316.6,1311.7,1332.65,1311.7,0.39,platino
2013-06-28,1343.4,1316.1,1343.5,1296.1,2.04,platino
2013-07-01,1372.4,1349.2,1387.75,1335.05,1.89,platino
2013-07-02,1371.35,1372.1,1388.55,1366.25,-0.08,platino
2013-07-03,1353.8,1370.55,1372.6,1341.7,-1.28,platino
2013-07-04,1343.95,1354.2,1362.5,1337.7,-0.73,platino
2013-07-05,1327.8,1343.8,1348.7,1311.2,-1.2,platino
2013-07-08,1356.0,1328.35,1364.3,1327.25,2.1,platino
2013-07-09,1368.3,1355.75,1381.0,1353.9,0.91,platino
2013-07-10,1397.35,1368.15,1398.3,1356.05,2.12,platino
2013-07-11,1411.9,1397.65,1413.1,1393.2,1.04,platino
2013-07-12,1408.0,1411.8,1417.75,1398.55,-0.28,platino
2013-07-15,1419.45,1417.25,1426.8,1407.25,0.31,platino
2013-07-16,1424.6,1418.85,1433.9,1413.5,0.36,platino
2013-07-17,1411.15,1424.3,1434.4,1402.85,-0.94,platino
2013-07-18,1416.0,1411.2,1419.7,1406.3,0.34,platino
2013-07-19,1430.45,1416.15,1435.85,1415.6,1.02,platino
2013-07-22,1448.6,1442.15,1455.65,1431.05,0.45,platino
2013-07-23,1447.75,1448.35,1453.65,1424.2,-0.06,platino
2013-07-24,1443.55,1447.95,1464.3,1441.9,-0.29,platino
2013-07-25,1450.45,1443.5,1453.15,1428.9,0.48,platino
2013-07-26,1430.95,1450.55,1451.55,1412.2,-1.34,platino
2013-07-29,1438.8,1431.15,1448.5,1422.25,0.53,platino
2013-07-30,1438.4,1438.85,1446.55,1431.35,-0.03,platino
2013-07-31,1442.95,1438.55,1449.25,1419.25,0.32,platino
2013-08-01,1438.9,1443.0,1445.7,1433.7,-0.28,platino
2013-08-02,1449.3,1438.75,1453.8,1416.15,0.72,platino
2013-08-05,1450.9,1444.9,1458.3,1440.55,0.42,platino
2013-08-06,1427.7,1450.95,1451.45,1423.2,-1.6,platino
2013-08-07,1435.65,1427.4,1441.95,1417.05,0.56,platino
2013-08-08,1491.05,1435.85,1496.75,1435.85,3.86,platino
2013-08-09,1503.2,1491.35,1505.2,1484.55,0.81,platino
2013-08-12,1494.9,1508.4,1510.95,1493.5,-0.89,platino
2013-08-13,1493.85,1494.85,1514.65,1493.45,-0.07,platino
2013-08-14,1512.25,1493.5,1514.15,1485.8,1.23,platino
2013-08-15,1528.75,1512.7,1534.15,1500.7,1.09,platino
2013-08-16,1527.1,1528.8,1534.35,1515.75,-0.11,platino
2013-08-19,1512.0,1528.95,1529.35,1505.85,-1.09,platino
2013-08-20,1520.9,1511.45,1526.5,1497.15,0.59,platino
2013-08-21,1508.5,1520.85,1525.45,1505.2,-0.82,platino
2013-08-22,1541.45,1508.6,1546.4,1507.7,2.18,platino
2013-08-23,1540.9,1541.35,1548.25,1536.55,-0.04,platino
2013-08-26,1551.85,1548.65,1555.95,1531.9,0.2,platino
2013-08-27,1535.5,1552.05,1555.45,1523.2,-1.05,platino
2013-08-28,1538.95,1534.4,1546.5,1516.75,0.22,platino
2013-08-29,1515.1,1538.75,1539.1,1513.4,-1.55,platino
2013-08-30,1523.45,1515.3,1528.9,1510.6,0.55,platino
2013-09-02,1525.0,1517.15,1534.4,1516.45,0.52,platino
2013-09-03,1536.3,1524.3,1540.6,1518.2,0.74,platino
2013-09-04,1499.15,1536.25,1539.75,1491.3,-2.42,platino
2013-09-05,1485.15,1499.7,1502.8,1473.45,-0.93,platino
2013-09-06,1495.5,1485.3,1505.75,1478.2,0.7,platino
2013-09-09,1486.8,1497.8,1499.2,1481.4,-0.71,platino
2013-09-10,1476.2,1486.75,1487.9,1471.9,-0.71,platino
2013-09-11,1474.6,1476.6,1487.25,1469.2,-0.11,platino
2013-09-12,1445.2,1474.75,1476.35,1435.75,-1.99,platino
2013-09-13,1453.75,1445.25,1454.25,1426.05,0.59,platino
2013-09-16,1438.0,1455.95,1462.8,1433.5,-1.25,platino
2013-09-17,1424.0,1437.9,1447.85,1419.1,-0.97,platino
2013-09-18,1469.75,1424.05,1470.95,1411.8,3.21,platino
2013-09-19,1461.7,1469.8,1481.55,1460.35,-0.55,platino
2013-09-20,1431.15,1461.4,1463.8,1428.55,-2.09,platino
2013-09-23,1427.25,1432.7,1437.45,1420.2,-0.39,platino
2013-09-24,1428.2,1427.2,1432.7,1416.9,0.07,platino
2013-09-25,1429.95,1428.25,1437.75,1426.05,0.12,platino
2013-09-26,1415.05,1429.55,1437.7,1412.2,-1.04,platino
2013-09-27,1422.75,1415.1,1424.8,1401.2,0.54,platino
2013-09-30,1405.05,1420.6,1427.75,1402.3,-1.1,platino
2013-10-01,1386.25,1405.1,1414.15,1375.2,-1.34,platino
2013-10-02,1392.9,1386.6,1400.35,1378.9,0.48,platino
2013-10-03,1377.65,1393.1,1394.8,1366.4,-1.09,platino
2013-10-04,1390.05,1378.1,1390.9,1374.9,0.9,platino
2013-10-07,1399.7,1392.2,1404.6,1384.8,0.53,platino
2013-10-08,1402.9,1399.4,1411.25,1397.05,0.23,platino
2013-10-09,1387.8,1402.45,1405.3,1377.85,-1.08,platino
2013-10-10,1386.0,1387.65,1399.4,1380.7,-0.13,platino
2013-10-11,1373.1,1386.15,1391.55,1363.05,-0.93,platino
2013-10-14,1379.5,1371.2,1391.6,1366.7,0.6,platino
2013-10-15,1380.1,1379.7,1388.4,1361.5,0.04,platino
2013-10-16,1402.05,1380.15,1403.7,1378.85,1.59,platino
2013-10-17,1431.55,1401.7,1438.85,1393.45,2.1,platino
2013-10-18,1439.0,1431.25,1444.9,1429.15,0.52,platino
2013-10-21,1435.9,1438.8,1446.15,1431.9,-0.2,platino
2013-10-22,1450.7,1435.95,1452.7,1426.35,1.03,platino
2013-10-23,1436.85,1450.65,1450.8,1432.2,-0.95,platino
2013-10-24,1449.7,1437.15,1457.05,1437.15,0.89,platino
2013-10-25,1454.1,1449.6,1457.75,1440.15,0.3,platino
2013-10-28,1468.7,1452.8,1474.15,1450.15,1.1,platino
2013-10-29,1459.45,1468.4,1473.45,1458.5,-0.63,platino
2013-10-30,1465.0,1459.5,1481.35,1453.2,0.38,platino
2013-10-31,1452.0,1464.55,1466.95,1447.1,-0.89,platino
2013-11-01,1455.2,1452.1,1458.85,1446.15,0.22,platino
2013-11-04,1455.3,1454.45,1458.3,1447.7,0.06,platino
2013-11-05,1452.55,1455.25,1459.55,1448.15,-0.19,platino
2013-11-06,1465.0,1452.55,1469.75,1449.85,0.86,platino
2013-11-07,1456.8,1465.25,1473.35,1451.3,-0.56,platino
2013-11-08,1445.4,1457.05,1461.2,1438.65,-0.78,platino
2013-11-11,1433.9,1441.85,1446.1,1425.6,-0.58,platino
2013-11-12,1432.15,1434.1,1444.35,1430.75,-0.12,platino
2013-11-13,1439.6,1432.0,1441.65,1428.25,0.52,platino
2013-11-14,1448.7,1438.95,1457.65,1438.15,0.63,platino
2013-11-15,1441.1,1448.6,1457.4,1432.55,-0.52,platino
2013-11-18,1412.8,1441.3,1441.65,1410.35,-1.96,platino
2013-11-19,1418.1,1412.9,1425.35,1405.1,0.38,platino
2013-11-20,1394.7,1417.5,1417.6,1392.0,-1.65,platino
2013-11-21,1390.95,1394.45,1401.65,1389.25,-0.27,platino
2013-11-22,1384.6,1391.05,1398.25,1381.2,-0.46,platino
2013-11-25,1390.95,1382.45,1390.95,1374.7,0.65,platino
2013-11-26,1376.95,1391.0,1391.6,1368.6,-1.01,platino
2013-11-27,1354.7,1377.05,1385.2,1351.1,-1.62,platino
2013-11-28,1358.4,1354.75,1363.65,1351.7,0.27,platino
2013-11-29,1362.8,1358.45,1375.15,1355.2,0.32,platino
2013-12-02,1347.0,1366.05,1369.85,1339.25,-1.36,platino
2013-12-03,1358.8,1346.95,1358.8,1341.4,0.88,platino
2013-12-04,1364.5,1358.55,1378.1,1345.95,0.42,platino
2013-12-05,1361.1,1364.45,1368.55,1353.05,-0.25,platino
2013-12-06,1356.15,1360.65,1367.1,1345.25,-0.36,platino
2013-12-09,1369.5,1355.7,1378.85,1354.7,1.01,platino
2013-12-10,1387.85,1369.7,1399.1,1369.5,1.34,platino
2013-12-11,1383.6,1387.9,1391.4,1381.15,-0.31,platino
2013-12-12,1364.15,1383.65,1387.5,1359.6,-1.41,platino
2013-12-13,1362.5,1363.85,1370.15,1356.55,-0.12,platino
2013-12-16,1361.4,1361.65,1366.85,1349.95,-0.01,platino
2013-12-17,1351.6,1361.5,1364.85,1343.5,-0.72,platino
2013-12-18,1332.35,1351.55,1355.5,1330.85,-1.42,platino
2013-12-19,1316.65,1331.25,1339.2,1311.75,-1.18,platino
2013-12-20,1331.75,1316.55,1335.1,1314.95,1.15,platino
2013-12-23,1325.55,1333.9,1339.35,1325.05,-0.63,platino
2013-12-24,1331.95,1325.3,1337.2,1324.0,0.48,platino
2013-12-26,1355.85,1331.95,1365.45,1331.95,1.79,platino
2013-12-27,1375.2,1355.95,1377.4,1352.75,1.43,platino
2013-12-30,1362.85,1377.85,1378.45,1357.65,-1.05,platino
2013-12-31,1371.0,1362.7,1375.8,1352.2,0.6,platino
2014-01-01,1377.05,1371.0,1377.4,1370.85,0.44,platino
2014-01-02,1402.3,1377.1,1409.25,1373.15,1.83,platino
2014-01-03,1412.45,1402.25,1417.95,1402.15,0.72,platino
2014-01-06,1415.6,1406.85,1423.65,1395.7,0.59,platino
2014-01-07,1413.65,1415.85,1420.9,1408.25,-0.14,platino
2014-01-08,1416.65,1413.6,1419.8,1403.95,0.21,platino
2014-01-09,1418.9,1416.95,1427.45,1412.95,0.16,platino
2014-01-10,1437.35,1418.8,1437.75,1416.85,1.3,platino
2014-01-13,1446.55,1438.5,1446.85,1433.1,0.56,platino
2014-01-14,1429.65,1446.65,1447.6,1426.5,-1.17,platino
2014-01-15,1430.2,1429.75,1431.9,1415.2,0.04,platino
2014-01-16,1432.2,1430.6,1435.6,1418.5,0.14,platino
2014-01-17,1454.85,1432.4,1457.25,1431.6,1.58,platino
2014-01-20,1465.8,1458.85,1472.65,1457.6,0.48,platino
2014-01-21,1455.55,1465.65,1467.7,1437.35,-0.7,platino
2014-01-22,1459.9,1455.6,1465.55,1447.7,0.3,platino
2014-01-23,1460.65,1459.65,1470.45,1442.45,0.05,platino
2014-01-24,1430.15,1460.55,1462.15,1423.35,-2.09,platino
2014-01-27,1418.3,1439.35,1439.7,1407.75,-1.48,platino
2014-01-28,1411.3,1418.2,1424.7,1405.1,-0.49,platino
2014-01-29,1416.1,1410.9,1421.3,1404.8,0.34,platino
2014-01-30,1385.3,1415.9,1416.15,1380.2,-2.17,platino
2014-01-31,1377.9,1385.4,1387.95,1364.45,-0.53,platino
2014-02-03,1387.1,1376.4,1397.8,1374.75,0.77,platino
2014-02-04,1375.65,1387.15,1387.15,1361.6,-0.83,platino
2014-02-05,1383.45,1375.65,1395.1,1373.65,0.57,platino
2014-02-06,1376.75,1383.35,1385.65,1370.65,-0.48,platino
2014-02-07,1384.3,1376.8,1392.15,1374.75,0.55,platino
2014-02-10,1386.0,1383.65,1394.55,1379.1,0.13,platino
2014-02-11,1387.35,1385.6,1394.4,1380.2,0.1,platino
2014-02-12,1404.95,1387.55,1408.75,1385.1,1.27,platino
2014-02-13,1414.45,1405.0,1418.3,1394.6,0.68,platino
2014-02-14,1427.9,1414.7,1431.2,1412.25,0.95,platino
2014-02-17,1431.2,1431.55,1433.95,1423.8,-0.01,platino
2014-02-18,1422.5,1431.0,1432.55,1416.05,-0.61,platino
2014-02-19,1415.2,1423.25,1429.65,1412.4,-0.51,platino
2014-02-20,1416.8,1414.95,1419.4,1406.85,0.11,platino
2014-02-21,1428.8,1417.1,1430.8,1415.5,0.85,platino
2014-02-24,1435.05,1427.3,1443.45,1420.25,0.54,platino
2014-02-25,1439.55,1435.0,1444.85,1425.55,0.31,platino
2014-02-26,1429.5,1439.7,1441.35,1425.3,-0.7,platino
2014-02-27,1451.85,1429.45,1455.35,1420.6,1.56,platino
2014-02-28,1445.9,1451.9,1456.65,1441.9,-0.41,platino
2014-03-03,1458.55,1452.8,1464.3,1449.0,0.42,platino
2014-03-04,1458.55,1458.45,1467.6,1442.85,0.0,platino
2014-03-05,1474.8,1458.6,1488.95,1456.65,1.11,platino
2014-03-06,1484.3,1475.15,1488.4,1474.15,0.64,platino
2014-03-07,1483.55,1484.1,1488.25,1473.15,-0.05,platino
2014-03-10,1478.75,1478.7,1482.15,1466.1,0.01,platino
2014-03-11,1467.7,1478.45,1485.6,1456.55,-0.75,platino
2014-03-12,1476.1,1468.1,1481.6,1458.3,0.57,platino
2014-03-13,1479.15,1476.2,1483.25,1469.85,0.21,platino
2014-03-14,1470.6,1478.75,1486.9,1468.05,-0.58,platino
2014-03-17,1469.15,1473.5,1483.1,1465.75,-0.29,platino
2014-03-18,1459.4,1468.35,1470.15,1449.65,-0.66,platino
2014-03-19,1449.8,1459.55,1468.35,1444.35,-0.66,platino
2014-03-20,1436.6,1450.25,1453.9,1424.3,-0.91,platino
2014-03-21,1436.3,1436.5,1448.45,1434.3,-0.02,platino
2014-03-24,1434.8,1440.7,1445.25,1427.5,-0.45,platino
2014-03-25,1423.35,1434.55,1438.4,1421.55,-0.8,platino
2014-03-26,1415.2,1423.7,1429.05,1402.8,-0.57,platino
2014-03-27,1403.8,1415.3,1416.45,1395.75,-0.81,platino
2014-03-28,1411.15,1404.15,1411.8,1400.35,0.52,platino
2014-03-31,1417.45,1414.35,1426.3,1412.8,0.21,platino
2014-04-01,1425.55,1417.5,1436.9,1415.6,0.57,platino
2014-04-02,1437.85,1425.8,1438.95,1425.8,0.86,platino
2014-04-03,1440.0,1437.7,1446.7,1434.2,0.15,platino
2014-04-04,1449.05,1440.1,1451.15,1436.65,0.63,platino
2014-04-07,1429.25,1449.35,1450.75,1427.0,-1.42,platino
2014-04-08,1441.75,1429.3,1444.2,1427.1,0.87,platino
2014-04-09,1443.9,1441.8,1447.25,1435.55,0.15,platino
2014-04-10,1454.8,1443.8,1461.9,1442.75,0.75,platino
2014-04-11,1458.95,1454.9,1464.6,1451.65,0.29,platino
2014-04-14,1466.85,1467.2,1471.5,1463.25,-0.01,platino
2014-04-15,1442.3,1466.4,1467.4,1430.55,-1.67,platino
2014-04-16,1440.5,1442.25,1446.25,1434.5,-0.12,platino
2014-04-17,1415.15,1440.65,1442.2,1411.55,-1.76,platino
2014-04-21,1405.05,1412.8,1418.05,1400.2,-0.61,platino
2014-04-22,1403.8,1404.8,1413.4,1395.25,-0.09,platino
2014-04-23,1406.45,1403.7,1407.45,1398.2,0.19,platino
2014-04-24,1413.1,1406.0,1415.1,1388.2,0.47,platino
2014-04-25,1424.15,1412.75,1429.7,1411.15,0.78,platino
2014-04-28,1419.35,1430.4,1431.95,1414.4,-0.77,platino
2014-04-29,1429.5,1419.4,1436.7,1411.35,0.72,platino
2014-04-30,1426.95,1429.55,1431.1,1419.8,-0.18,platino
2014-05-01,1425.25,1427.15,1428.7,1412.3,-0.12,platino
2014-05-02,1439.55,1424.95,1444.9,1418.75,1.0,platino
2014-05-05,1451.9,1441.95,1454.65,1438.45,0.71,platino
2014-05-06,1454.05,1451.95,1459.45,1446.85,0.15,platino
2014-05-07,1439.05,1454.1,1458.65,1433.4,-1.03,platino
2014-05-08,1438.4,1439.0,1443.45,1426.05,-0.05,platino
2014-05-09,1431.15,1438.3,1438.3,1426.65,-0.5,platino
2014-05-12,1438.1,1426.2,1445.35,1422.95,0.83,platino
2014-05-13,1453.4,1438.3,1461.0,1435.7,1.06,platino
2014-05-14,1480.8,1453.25,1487.35,1452.55,1.89,platino
2014-05-15,1471.85,1480.85,1481.25,1466.7,-0.6,platino
2014-05-16,1466.4,1472.35,1475.1,1461.25,-0.37,platino
2014-05-19,1473.25,1468.95,1485.9,1465.35,0.29,platino
2014-05-20,1470.75,1473.15,1479.4,1466.7,-0.17,platino
2014-05-21,1474.7,1470.9,1484.25,1469.5,0.27,platino
2014-05-22,1489.25,1474.45,1496.95,1473.65,0.99,platino
2014-05-23,1475.1,1488.8,1490.55,1465.8,-0.95,platino
2014-05-26,1479.7,1479.65,1483.45,1477.3,0.01,platino
2014-05-27,1465.85,1479.6,1481.25,1461.85,-0.94,platino
2014-05-28,1458.95,1465.9,1467.5,1451.85,-0.47,platino
2014-05-29,1462.45,1458.7,1463.75,1446.8,0.24,platino
2014-05-30,1453.55,1462.4,1469.35,1447.8,-0.61,platino
2014-06-02,1436.45,1452.35,1452.75,1435.05,-1.08,platino
2014-06-03,1431.35,1436.65,1443.15,1429.25,-0.36,platino
2014-06-04,1439.5,1431.4,1441.3,1421.7,0.57,platino
2014-06-05,1443.05,1439.55,1449.0,1425.9,0.25,platino
2014-06-06,1454.25,1443.25,1457.7,1443.25,0.78,platino
2014-06-09,1453.0,1453.25,1458.9,1444.7,-0.05,platino
2014-06-10,1475.75,1452.85,1484.8,1451.5,1.57,platino
2014-06-11,1478.95,1475.65,1488.35,1475.0,0.22,platino
2014-06-12,1454.05,1478.2,1481.5,1436.7,-1.68,platino
2014-06-13,1435.25,1454.05,1457.2,1433.25,-1.29,platino
2014-06-16,1438.85,1443.55,1445.5,1435.2,-0.37,platino
2014-06-17,1440.0,1438.8,1444.7,1426.6,0.08,platino
2014-06-18,1454.5,1440.0,1463.9,1438.6,1.01,platino
2014-06-19,1469.05,1454.6,1475.3,1452.65,1.0,platino
2014-06-20,1458.4,1469.35,1471.05,1452.05,-0.72,platino
2014-06-23,1454.1,1457.25,1459.3,1442.25,-0.21,platino
2014-06-24,1471.55,1454.05,1476.45,1452.75,1.2,platino
2014-06-25,1469.8,1471.7,1478.05,1456.25,-0.12,platino
2014-06-26,1470.85,1469.55,1472.85,1462.5,0.07,platino
2014-06-27,1480.4,1470.65,1487.7,1470.65,0.65,platino
2014-06-30,1486.9,1478.0,1491.55,1476.25,0.58,platino
2014-07-01,1505.15,1486.95,1515.7,1483.65,1.23,platino
2014-07-02,1507.7,1505.05,1522.95,1501.25,0.17,platino
2014-07-03,1500.05,1507.75,1511.0,1494.7,-0.51,platino
2014-07-04,1503.3,1499.7,1508.65,1495.45,0.22,platino
2014-07-07,1498.2,1505.25,1507.45,1492.55,-0.43,platino
2014-07-08,1502.3,1498.25,1509.3,1493.95,0.27,platino
2014-07-09,1510.0,1502.15,1513.65,1499.95,0.51,platino
2014-07-10,1516.2,1510.35,1523.65,1509.9,0.41,platino
2014-07-11,1515.65,1516.0,1517.55,1507.75,-0.04,platino
2014-07-14,1499.55,1515.65,1515.7,1492.15,-1.07,platino
2014-07-15,1488.05,1499.65,1503.1,1482.65,-0.77,platino
2014-07-16,1487.95,1487.8,1491.85,1481.15,-0.01,platino
2014-07-17,1505.45,1488.0,1509.25,1487.85,1.18,platino
2014-07-18,1492.7,1506.1,1506.6,1488.0,-0.85,platino
2014-07-21,1490.8,1493.65,1500.85,1488.2,-0.19,platino
2014-07-22,1489.4,1490.55,1494.45,1484.35,-0.09,platino
2014-07-23,1484.6,1489.5,1493.15,1483.75,-0.32,platino
2014-07-24,1473.1,1484.65,1486.15,1466.75,-0.77,platino
2014-07-25,1481.2,1473.15,1481.65,1470.45,0.55,platino
2014-07-28,1491.25,1480.55,1494.45,1479.55,0.73,platino
2014-07-29,1484.65,1491.05,1492.9,1481.25,-0.44,platino
2014-07-30,1481.9,1484.6,1487.85,1478.7,-0.19,platino
2014-07-31,1464.9,1482.05,1482.4,1462.65,-1.15,platino
2014-08-01,1465.75,1464.5,1469.6,1457.1,0.06,platino
2014-08-04,1466.65,1465.7,1471.85,1461.3,0.06,platino
2014-08-05,1459.85,1466.45,1469.65,1451.2,-0.46,platino
2014-08-06,1467.3,1459.3,1467.35,1451.75,0.51,platino
2014-08-07,1478.3,1467.45,1482.25,1466.45,0.75,platino
2014-08-08,1477.45,1478.35,1488.5,1475.3,-0.06,platino
2014-08-11,1472.85,1475.45,1477.3,1470.45,-0.23,platino
2014-08-12,1470.75,1472.85,1477.65,1467.55,-0.14,platino
2014-08-13,1470.35,1470.35,1477.15,1463.85,-0.03,platino
2014-08-14,1468.55,1470.25,1474.85,1465.4,-0.12,platino
2014-08-15,1457.75,1468.4,1468.4,1447.55,-0.74,platino
2014-08-18,1447.7,1457.9,1458.3,1444.45,-0.68,platino
2014-08-19,1440.25,1447.55,1451.9,1437.7,-0.51,platino
2014-08-20,1428.9,1439.75,1442.85,1425.75,-0.79,platino
2014-08-21,1422.65,1428.6,1428.95,1415.15,-0.44,platino
2014-08-22,1421.85,1421.9,1426.3,1416.2,-0.06,platino
2014-08-25,1418.1,1418.3,1423.55,1416.1,-0.26,platino
2014-08-26,1417.9,1418.1,1427.6,1414.55,-0.01,platino
2014-08-27,1420.45,1417.85,1425.4,1417.4,0.18,platino
2014-08-28,1425.05,1420.4,1431.2,1419.55,0.32,platino
2014-08-29,1424.5,1425.1,1428.45,1422.75,-0.04,platino
2014-09-01,1423.95,1424.45,1430.1,1421.4,-0.05,platino
2014-09-02,1412.75,1424.15,1428.1,1408.3,-0.79,platino
2014-09-03,1412.9,1412.65,1414.5,1404.45,0.01,platino
2014-09-04,1403.7,1412.5,1416.95,1403.6,-0.65,platino
2014-09-05,1410.75,1404.25,1412.5,1403.55,0.5,platino
2014-09-08,1399.65,1410.7,1413.9,1397.0,-0.79,platino
2014-09-09,1390.35,1398.15,1400.35,1383.7,-0.66,platino
2014-09-10,1382.3,1389.6,1391.6,1379.4,-0.58,platino
2014-09-11,1371.75,1382.25,1383.95,1368.3,-0.76,platino
2014-09-12,1371.85,1370.95,1371.85,1356.4,0.01,platino
2014-09-15,1364.15,1367.15,1376.4,1361.05,-0.22,platino
2014-09-16,1366.45,1364.9,1370.9,1360.75,0.17,platino
2014-09-17,1349.7,1366.05,1370.95,1347.15,-1.23,platino
2014-09-18,1348.2,1349.35,1352.35,1341.25,-0.11,platino
2014-09-19,1336.05,1348.05,1353.75,1334.4,-0.9,platino
2014-09-22,1328.65,1333.45,1338.35,1325.5,-0.36,platino
2014-09-23,1333.55,1328.7,1348.35,1327.25,0.37,platino
2014-09-24,1316.4,1333.45,1341.55,1314.65,-1.29,platino
2014-09-25,1315.05,1315.4,1318.6,1299.55,-0.1,platino
2014-09-26,1300.9,1314.5,1320.45,1300.55,-1.08,platino
2014-09-29,1304.5,1300.6,1310.9,1297.1,0.25,platino
2014-09-30,1293.3,1304.45,1312.4,1289.85,-0.86,platino
2014-10-01,1282.95,1292.9,1293.95,1263.6,-0.8,platino
2014-10-02,1264.4,1283.45,1294.8,1264.25,-1.45,platino
2014-10-03,1225.7,1264.2,1264.55,1222.3,-3.06,platino
2014-10-06,1246.45,1204.05,1249.55,1187.05,3.53,platino
2014-10-07,1266.5,1245.95,1268.9,1243.1,1.61,platino
2014-10-08,1276.55,1266.45,1284.4,1260.75,0.79,platino
2014-10-09,1265.7,1276.75,1294.5,1265.6,-0.85,platino
2014-10-10,1263.1,1265.75,1269.85,1256.2,-0.21,platino
2014-10-13,1268.55,1270.85,1275.75,1255.2,-0.11,platino
2014-10-14,1265.7,1267.9,1277.8,1260.95,-0.22,platino
