Fecha,Último_plata,Apertura_plata,Máximo_plata,Mínimo_plata,% var._plata,Materia
2019-07-09,15.147,15.035,15.155,14.965,0.64,plata
2019-07-10,15.226,15.135,15.315,15.07,0.52,plata
2019-07-11,15.146,15.265,15.345,15.12,-0.53,plata
2019-07-12,15.236,15.135,15.27,15.07,0.59,plata
2019-07-15,15.365,15.24,15.43,15.185,0.85,plata
2019-07-16,15.678,15.415,15.735,15.34,2.04,plata
2019-07-17,15.971,15.585,16.03,15.555,1.87,plata
2019-07-18,16.198,16.005,16.385,15.96,1.42,plata
2019-07-19,16.195,16.385,16.625,16.08,-0.02,plata
2019-07-22,16.411,16.255,16.455,16.195,1.33,plata
2019-07-23,16.476,16.38,16.575,16.205,0.4,plata
2019-07-24,16.626,16.435,16.68,16.35,0.91,plata
2019-07-25,16.411,16.62,16.685,16.345,-1.29,plata
2019-07-26,16.397,16.455,16.55,16.355,-0.09,plata
2019-07-29,16.44,16.42,16.5,16.36,0.26,plata
2019-07-30,16.601,16.615,16.765,16.56,0.98,plata
2019-07-31,16.444,16.525,16.525,16.35,-0.95,plata
2019-08-01,16.217,16.04,16.395,16.04,-1.38,plata
2019-08-02,16.309,16.245,16.33,16.14,0.57,plata
2019-08-05,16.433,16.285,16.565,16.285,0.76,plata
2019-08-06,16.485,16.535,16.54,16.415,0.32,plata
2019-08-07,17.237,16.525,17.275,16.525,4.56,plata
2019-08-08,16.976,17.155,17.2,16.875,-1.51,plata
2019-08-09,16.974,17.03,17.175,16.97,-0.01,plata
2019-08-12,17.116,17.035,17.18,16.88,0.84,plata
2019-08-13,17.028,17.35,17.525,16.56,-0.51,plata
2019-08-14,17.326,17.005,17.32,16.925,1.75,plata
2019-08-15,17.254,17.24,17.355,17.16,-0.42,plata
2019-08-16,17.162,17.21,17.23,17.12,-0.53,plata
2019-08-19,16.985,17.15,17.15,16.87,-1.03,plata
2019-08-20,17.194,16.925,17.22,16.925,1.23,plata
2019-08-21,17.197,17.14,17.215,17.08,0.02,plata
2019-08-22,17.086,17.095,17.145,16.965,-0.65,plata
2019-08-23,17.458,17.05,17.5,17.005,2.18,plata
2019-08-26,17.685,17.46,17.78,17.46,1.3,plata
2019-08-27,18.199,17.67,18.22,17.655,2.91,plata
2019-08-28,18.364,18.18,18.52,18.065,0.91,plata
2019-08-29,18.274,18.45,18.76,18.15,-0.49,plata
2019-08-30,18.293,18.42,18.42,18.405,0.1,plata
2019-09-02,19.237,18.52,19.395,18.365,5.16,plata
2019-09-03,19.186,18.585,19.19,18.47,-0.27,plata
2019-09-04,19.493,19.32,19.425,19.32,1.6,plata
2019-09-05,18.752,19.51,19.51,18.73,-3.8,plata
2019-09-06,18.065,18.6,18.795,18.09,-3.66,plata
2019-09-09,18.116,18.095,18.205,18.08,0.28,plata
2019-09-10,18.131,18.0,18.185,18.0,0.08,plata
2019-09-11,18.116,18.18,18.18,18.05,-0.08,plata
2019-09-12,18.125,18.13,18.44,18.08,0.05,plata
2019-09-13,17.515,18.005,18.2,17.43,-3.37,plata
2019-09-16,17.974,17.775,17.94,17.775,2.62,plata
2019-09-17,18.088,17.835,18.09,17.835,0.63,plata
2019-09-18,17.869,18.06,18.06,17.57,-1.21,plata
2019-09-19,17.835,17.785,17.93,17.67,-0.19,plata
2019-09-20,17.799,17.805,17.98,17.8,-0.2,plata
2019-09-23,18.661,17.85,18.685,17.85,4.84,plata
2019-09-24,18.579,18.64,18.71,18.285,-0.44,plata
2019-09-25,18.024,18.67,18.695,17.865,-2.99,plata
2019-09-26,17.864,17.915,18.05,17.76,-0.89,plata
2019-09-27,17.652,17.885,17.96,17.345,-1.19,plata
2019-09-30,16.998,17.59,17.66,16.98,-3.7,plata
2019-10-01,17.302,17.045,17.375,16.94,1.79,plata
2019-10-02,17.683,17.31,17.73,17.24,2.2,plata
2019-10-03,17.676,17.63,17.845,17.515,-0.04,plata
2019-10-04,17.625,17.63,17.745,17.33,-0.29,plata
2019-10-07,17.54,17.665,17.7,17.435,-0.48,plata
2019-10-08,17.7,17.49,17.86,17.305,0.91,plata
2019-10-09,17.81,17.775,18.0,17.72,0.62,plata
2019-10-10,17.602,17.8,17.935,17.455,-1.17,plata
2019-10-11,17.544,17.54,17.785,17.37,-0.33,plata
2019-10-14,17.71,17.59,17.735,17.455,0.95,plata
2019-10-15,17.384,17.695,17.765,17.37,-1.84,plata
2019-10-16,17.427,17.43,17.49,17.18,0.25,plata
2019-10-17,17.612,17.415,17.665,17.33,1.06,plata
2019-10-18,17.578,17.57,17.62,17.42,-0.19,plata
2019-10-21,17.602,17.615,17.895,17.53,0.14,plata
2019-10-22,17.5,17.58,17.68,17.44,-0.58,plata
2019-10-23,17.58,17.55,17.63,17.515,0.46,plata
2019-10-24,17.804,17.575,17.86,17.485,1.27,plata
2019-10-25,17.926,17.835,18.35,17.8,0.69,plata
2019-10-28,17.876,18.065,18.145,17.785,-0.28,plata
2019-10-29,17.831,17.87,17.905,17.605,-0.25,plata
2019-10-30,17.921,17.87,17.99,17.735,0.5,plata
2019-10-31,18.124,17.99,18.165,17.975,1.13,plata
2019-11-01,18.109,18.115,18.2,18.0,-0.08,plata
2019-11-04,18.123,18.195,18.21,18.035,0.08,plata
2019-11-05,17.623,18.115,18.115,17.6,-2.76,plata
2019-11-06,17.654,17.635,17.66,17.45,0.18,plata
2019-11-07,17.065,17.655,17.69,17.0,-3.34,plata
2019-11-08,16.87,17.13,17.13,16.71,-1.14,plata
2019-11-11,16.852,16.815,16.955,16.69,-0.11,plata
2019-11-12,16.74,16.73,16.835,16.68,-0.66,plata
2019-11-13,16.963,16.815,17.0,16.815,1.33,plata
2019-11-14,17.078,17.0,17.115,16.945,0.68,plata
2019-11-15,16.999,17.08,17.08,16.88,-0.46,plata
2019-11-18,17.051,17.015,17.08,16.795,0.31,plata
2019-11-19,17.169,17.08,17.2,17.0,0.69,plata
2019-11-20,17.166,17.12,17.22,17.065,-0.02,plata
2019-11-21,17.116,17.21,17.21,17.065,-0.29,plata
2019-11-22,17.054,17.13,17.245,17.02,-0.36,plata
2019-11-25,16.939,16.995,17.0,16.88,-0.67,plata
2019-11-26,17.096,16.84,17.125,16.84,0.93,plata
2019-11-27,17.009,17.19,17.2,17.025,-0.51,plata
2019-11-28,17.106,17.06,17.125,16.935,0.57,plata
2019-11-29,17.06,17.06,17.125,16.935,-0.27,plata
2019-12-02,16.916,17.025,17.025,16.87,-0.84,plata
2019-12-03,17.204,17.05,17.22,17.035,1.7,plata
2019-12-04,16.881,17.2,17.2,16.9,-1.88,plata
2019-12-05,17.019,16.905,16.995,16.905,0.82,plata
2019-12-06,16.557,16.825,16.825,16.55,-2.71,plata
2019-12-09,16.6,16.595,16.595,16.595,0.26,plata
2019-12-10,16.664,16.655,16.77,16.625,0.39,plata
2019-12-11,16.81,16.84,16.875,16.84,0.88,plata
2019-12-12,16.912,16.895,17.095,16.8,0.61,plata
2019-12-13,16.976,16.985,16.985,16.95,0.38,plata
2019-12-16,17.077,16.93,17.085,16.93,0.59,plata
2019-12-17,17.036,17.09,17.115,17.045,-0.24,plata
2019-12-18,17.01,17.075,17.075,16.98,-0.15,plata
2019-12-19,17.116,16.92,17.115,16.92,0.62,plata
2019-12-20,17.184,17.09,17.215,17.09,0.4,plata
2019-12-23,17.463,17.25,17.46,17.25,1.62,plata
2019-12-24,17.821,17.465,17.81,17.455,2.05,plata
2019-12-25,17.821,17.465,17.81,17.455,2.05,plata
2019-12-26,17.956,17.795,18.1,17.785,0.76,plata
2019-12-27,17.9,17.925,18.005,17.77,-0.31,plata
2019-12-30,18.001,17.86,18.02,17.83,0.56,plata
2019-12-31,17.921,17.97,18.2,17.87,-0.44,plata
2020-01-01,17.921,17.97,18.2,17.87,-0.44,plata
2020-01-02,18.046,17.905,18.15,17.83,0.7,plata
2020-01-03,18.151,18.07,18.325,18.04,0.58,plata
2020-01-06,18.179,18.17,18.55,18.045,0.15,plata
2020-01-07,18.393,18.185,18.47,17.975,1.18,plata
2020-01-08,18.167,18.45,18.895,18.085,-1.23,plata
2020-01-09,17.936,18.12,18.225,17.815,-1.27,plata
2020-01-10,18.105,17.92,18.175,17.86,0.94,plata
2020-01-13,17.996,18.13,18.13,17.935,-0.6,plata
2020-01-14,17.742,17.975,17.985,17.69,-1.41,plata
2020-01-15,17.988,17.8,18.055,17.755,1.39,plata
2020-01-16,17.939,18.01,18.055,17.875,-0.27,plata
2020-01-17,18.073,17.95,18.185,17.905,0.75,plata
2020-01-20,17.808,18.04,18.155,17.62,-1.47,plata
2020-01-21,17.808,18.04,18.155,17.62,0.0,plata
2020-01-22,17.828,17.785,17.93,17.675,0.11,plata
2020-01-23,17.829,17.835,17.91,17.59,0.01,plata
2020-01-24,18.113,17.8,18.145,17.74,1.59,plata
2020-01-27,18.056,18.26,18.375,18.04,-0.31,plata
2020-01-28,17.458,18.095,18.115,17.42,-3.31,plata
2020-01-29,17.487,17.44,17.575,17.28,0.17,plata
2020-01-30,18.032,17.62,18.11,17.62,3.12,plata
2020-01-31,18.052,18.07,18.07,18.07,0.11,plata
2020-02-03,17.712,18.135,18.135,17.64,-1.88,plata
2020-02-04,17.6,17.745,17.755,17.585,-0.63,plata
2020-02-05,17.643,17.585,17.7,17.56,0.24,plata
2020-02-06,17.857,17.635,17.905,17.635,1.21,plata
2020-02-07,17.733,17.77,17.83,17.725,-0.69,plata
2020-02-10,17.826,17.765,17.855,17.725,0.52,plata
2020-02-11,17.638,17.77,17.77,17.595,-1.05,plata
2020-02-12,17.537,17.62,17.62,17.48,-0.57,plata
2020-02-13,17.66,17.575,17.715,17.575,0.7,plata
2020-02-14,17.775,17.675,17.825,17.675,0.65,plata
2020-02-17,18.15,17.725,18.215,17.67,2.11,plata
2020-02-18,18.192,17.76,18.24,17.76,0.23,plata
2020-02-19,18.359,18.2,18.455,18.2,0.92,plata
2020-02-20,18.367,18.415,18.455,18.255,0.04,plata
2020-02-21,18.579,18.44,18.665,18.415,1.15,plata
2020-02-24,18.923,18.675,18.96,18.585,1.85,plata
2020-02-25,18.229,18.665,18.665,17.91,-3.67,plata
2020-02-26,17.874,18.035,18.205,17.785,-1.95,plata
2020-02-27,17.735,17.945,18.16,17.63,-0.78,plata
2020-02-28,16.457,17.76,17.885,16.4,-7.21,plata
2020-03-02,16.739,16.5,17.06,16.445,1.71,plata
2020-03-03,17.188,16.665,17.48,16.665,2.68,plata
2020-03-04,17.246,17.205,17.335,17.075,0.34,plata
2020-03-05,17.393,17.23,17.465,17.15,0.85,plata
2020-03-06,17.263,17.45,17.575,17.015,-0.75,plata
2020-03-09,17.054,17.49,17.615,16.55,-1.21,plata
2020-03-10,16.955,17.02,17.2,16.79,-0.58,plata
2020-03-11,16.776,16.875,17.11,16.66,-1.06,plata
2020-03-12,16.005,16.72,16.91,15.505,-4.6,plata
2020-03-13,14.5,15.825,15.89,14.425,-9.4,plata
2020-03-16,12.816,15.1,15.245,11.77,-11.61,plata
2020-03-17,12.495,12.86,13.23,12.11,-2.5,plata
2020-03-18,11.772,12.61,12.905,11.64,-5.79,plata
2020-03-19,12.134,11.975,12.33,11.76,3.08,plata
2020-03-20,12.385,12.125,13.095,12.005,2.07,plata
2020-03-23,13.261,12.615,13.33,12.29,7.07,plata
2020-03-24,14.257,13.32,14.435,13.22,7.51,plata
2020-03-25,14.873,14.415,14.93,14.205,4.32,plata
2020-03-26,14.676,14.77,14.98,14.4,-1.32,plata
2020-03-27,14.534,14.66,14.84,14.345,-0.97,plata
2020-03-30,14.156,14.73,14.745,13.995,-2.6,plata
2020-03-31,14.18,14.105,14.34,14.105,0.17,plata
2020-04-01,14.008,14.175,14.175,14.175,-1.21,plata
2020-04-02,14.678,14.585,14.585,14.575,4.78,plata
2020-04-03,14.518,14.68,14.75,14.54,-1.09,plata
2020-04-06,15.193,14.655,15.26,14.645,4.65,plata
2020-04-07,15.504,15.65,15.785,15.265,2.05,plata
2020-04-08,15.229,15.28,15.42,15.155,-1.77,plata
2020-04-09,16.077,15.27,16.125,15.27,5.57,plata
2020-04-13,15.561,16.0,16.0,15.47,-3.21,plata
2020-04-14,16.154,15.81,16.35,15.81,3.81,plata
2020-04-15,15.529,16.09,16.09,15.6,-3.87,plata
2020-04-16,15.646,15.625,15.97,15.625,0.75,plata
2020-04-17,15.319,15.82,15.835,15.365,-2.09,plata
2020-04-20,15.638,15.38,15.745,15.38,2.08,plata
2020-04-21,14.9,15.61,15.61,14.7,-4.72,plata
2020-04-22,15.359,15.085,15.375,14.875,3.08,plata
2020-04-23,15.381,15.35,15.765,15.31,0.14,plata
2020-04-24,15.352,15.455,15.625,15.205,-0.19,plata
2020-04-27,15.299,15.475,15.525,15.24,-0.35,plata
2020-04-28,15.26,15.375,15.415,15.025,-0.25,plata
2020-04-29,15.315,15.33,15.605,15.235,0.36,plata
2020-04-30,14.973,15.53,15.94,14.85,-2.23,plata
2020-05-01,14.938,15.075,15.15,14.82,-0.23,plata
2020-05-04,14.796,15.075,15.225,14.76,-0.95,plata
2020-05-05,15.11,14.845,15.2,14.76,2.12,plata
2020-05-06,15.015,15.115,15.39,14.84,-0.63,plata
2020-05-07,15.59,14.92,15.695,14.92,3.83,plata
2020-05-08,15.778,15.625,15.98,15.505,1.21,plata
2020-05-11,15.68,15.755,15.92,15.51,-0.62,plata
2020-05-12,15.709,15.7,15.88,15.525,0.18,plata
2020-05-13,15.671,15.625,15.91,15.545,-0.24,plata
2020-05-14,16.156,15.755,16.225,15.66,3.09,plata
2020-05-15,17.07,16.185,17.15,16.155,5.66,plata
2020-05-18,17.468,17.225,17.985,17.125,2.33,plata
2020-05-19,17.901,17.37,18.01,17.34,2.48,plata
2020-05-20,18.031,17.875,18.165,17.755,0.73,plata
2020-05-21,17.364,18.055,18.06,17.26,-3.7,plata
2020-05-22,17.693,17.435,17.77,17.19,1.89,plata
2020-05-25,17.595,17.69,18.04,17.37,-0.55,plata
2020-05-26,17.595,17.63,18.04,17.37,0.0,plata
2020-05-27,17.757,17.56,17.86,17.225,0.92,plata
2020-05-28,18.009,17.855,18.18,17.775,1.42,plata
2020-05-29,18.541,18.5,18.5,18.495,2.95,plata
2020-06-01,18.869,18.74,18.87,18.685,1.77,plata
2020-06-02,18.315,18.85,18.885,18.4,-2.94,plata
2020-06-03,18.013,18.295,18.32,17.765,-1.65,plata
2020-06-04,18.116,17.86,18.08,17.86,0.57,plata
2020-06-05,17.534,18.095,18.095,17.5,-3.21,plata
2020-06-08,17.995,17.635,18.07,17.635,2.63,plata
2020-06-09,17.896,17.92,17.94,17.83,-0.55,plata
2020-06-10,17.884,18.03,18.44,17.845,-0.07,plata
2020-06-11,17.97,18.36,18.36,17.83,0.48,plata
2020-06-12,17.563,17.845,17.935,17.55,-2.26,plata
2020-06-15,17.484,17.635,17.67,17.125,-0.45,plata
2020-06-16,17.735,17.665,17.77,17.55,1.44,plata
2020-06-17,17.86,17.8,17.85,17.725,0.7,plata
2020-06-18,17.601,17.75,17.91,17.57,-1.45,plata
2020-06-19,17.937,17.615,18.125,17.615,1.91,plata
2020-06-22,17.992,18.04,18.265,17.88,0.31,plata
2020-06-23,18.155,17.94,18.225,17.9,0.91,plata
2020-06-24,17.734,18.23,18.32,17.6,-2.32,plata
2020-06-25,17.968,17.635,17.97,17.56,1.32,plata
2020-06-26,18.096,18.0,18.16,17.615,0.71,plata
2020-06-29,18.064,18.11,18.285,17.935,-0.18,plata
2020-06-30,18.637,18.095,18.655,18.02,3.17,plata
2020-07-01,18.218,18.58,18.85,18.095,-2.25,plata
2020-07-02,18.322,18.285,18.4,17.995,0.57,plata
2020-07-03,18.582,18.27,18.78,18.23,1.42,plata
2020-07-06,18.582,18.27,18.78,18.245,0.0,plata
2020-07-07,18.699,18.585,18.72,18.235,0.63,plata
2020-07-08,19.161,18.625,19.215,18.585,2.47,plata
2020-07-09,18.962,19.15,19.445,18.83,-1.04,plata
2020-07-10,19.053,19.025,19.195,18.91,0.48,plata
2020-07-13,19.788,19.08,19.81,19.08,3.86,plata
2020-07-14,19.53,19.455,19.685,19.24,-1.3,plata
2020-07-15,19.761,19.645,19.845,19.525,1.18,plata
2020-07-16,19.573,19.82,19.87,19.475,-0.95,plata
2020-07-17,19.764,19.535,19.79,19.355,0.98,plata
2020-07-20,20.192,19.765,20.34,19.655,2.17,plata
2020-07-21,21.557,20.34,21.725,20.315,6.76,plata
2020-07-22,23.144,21.7,23.42,21.68,7.36,plata
2020-07-23,22.988,23.405,23.67,22.475,-0.67,plata
2020-07-24,22.85,22.835,23.185,22.58,-0.6,plata
2020-07-27,24.501,22.97,24.82,22.94,7.23,plata
2020-07-28,24.3,24.7,26.275,22.46,-0.82,plata
2020-07-29,24.321,24.58,25.12,23.435,0.09,plata
2020-07-30,23.45,24.735,24.805,23.28,-3.58,plata
2020-07-31,24.304,24.445,24.58,24.24,3.64,plata
2020-08-03,24.505,24.48,24.595,24.3,0.83,plata
2020-08-04,26.091,24.57,25.995,24.57,6.47,plata
2020-08-05,26.953,26.53,27.255,25.925,3.3,plata
2020-08-06,28.47,27.15,28.82,27.145,5.63,plata
2020-08-07,27.595,29.43,29.97,27.555,-3.07,plata
2020-08-10,29.311,28.26,29.54,28.175,6.22,plata
2020-08-11,26.1,29.275,29.275,24.725,-10.95,plata
2020-08-12,26.023,25.2,26.37,23.665,-0.3,plata
2020-08-13,27.762,25.715,27.765,25.715,6.68,plata
2020-08-14,26.133,27.53,27.79,26.0,-5.87,plata
2020-08-17,27.717,26.76,27.675,26.115,6.06,plata
2020-08-18,28.115,27.57,28.575,27.375,1.44,plata
2020-08-19,27.385,28.075,28.115,26.585,-2.6,plata
2020-08-20,27.192,26.805,27.605,26.725,-0.7,plata
2020-08-21,26.788,27.415,27.6,26.35,-1.49,plata
2020-08-24,26.661,26.865,27.35,26.41,-0.47,plata
2020-08-25,26.328,26.845,26.845,26.23,-1.25,plata
2020-08-26,27.514,26.615,27.7,26.225,4.5,plata
2020-08-27,27.09,27.695,28.095,26.63,-1.54,plata
2020-08-28,27.73,27.265,27.99,27.05,2.36,plata
2020-08-31,28.53,28.23,28.37,28.23,2.88,plata
2020-09-01,28.575,28.75,29.03,28.155,0.16,plata
2020-09-02,27.343,28.3,28.3,27.41,-4.31,plata
2020-09-03,26.828,27.19,27.35,26.635,-1.88,plata
2020-09-04,26.659,26.8,26.97,26.645,-0.63,plata
2020-09-07,26.991,27.04,27.385,25.985,1.25,plata
2020-09-08,26.947,27.04,27.385,25.985,-0.16,plata
2020-09-09,27.041,27.15,27.15,27.15,0.35,plata
2020-09-10,27.249,27.19,27.62,27.19,0.77,plata
2020-09-11,26.813,27.035,27.24,26.725,-1.6,plata
2020-09-14,27.31,27.115,27.115,27.115,1.85,plata
2020-09-15,27.429,27.22,27.22,27.22,0.44,plata
2020-09-16,27.443,27.455,27.46,27.455,0.05,plata
2020-09-17,27.066,27.0,27.0,26.61,-1.37,plata
2020-09-18,27.092,27.23,27.23,26.915,0.1,plata
2020-09-21,24.356,26.79,26.965,24.385,-10.1,plata
2020-09-22,24.488,25.145,25.145,24.15,0.54,plata
2020-09-23,23.069,24.15,24.15,22.745,-5.79,plata
2020-09-24,23.162,22.94,23.32,21.82,0.4,plata
2020-09-25,23.066,23.295,23.34,22.545,-0.41,plata
2020-09-28,23.572,23.14,23.815,22.79,2.19,plata
2020-09-29,24.445,23.805,24.545,23.51,3.7,plata
2020-09-30,23.494,24.505,24.505,23.235,-3.89,plata
2020-10-01,24.254,23.355,24.32,23.325,3.23,plata
2020-10-02,24.029,23.9,24.355,23.58,-0.93,plata
2020-10-05,24.56,24.075,24.675,23.805,2.21,plata
2020-10-06,23.921,24.52,24.65,22.965,-2.6,plata
2020-10-07,23.896,23.16,24.12,23.09,-0.1,plata
2020-10-08,23.876,23.925,24.355,23.775,-0.08,plata
2020-10-09,25.108,23.97,25.33,23.965,5.16,plata
2020-10-12,25.271,25.28,25.71,24.905,0.65,plata
2020-10-13,24.129,25.24,25.31,24.015,-4.52,plata
2020-10-14,24.395,24.24,24.725,23.93,1.1,plata
2020-10-15,24.224,24.37,24.44,23.65,-0.7,plata
2020-10-16,24.405,24.43,24.66,24.185,0.75,plata
2020-10-19,24.698,24.29,25.12,24.215,1.2,plata
2020-10-20,24.98,24.485,25.06,24.405,1.14,plata
2020-10-21,25.241,24.795,25.425,24.775,1.04,plata
2020-10-22,24.709,25.18,25.225,24.46,-2.11,plata
2020-10-23,24.675,24.835,24.98,24.5,-0.14,plata
2020-10-26,24.42,24.75,24.765,24.145,-1.03,plata
2020-10-27,24.57,24.385,24.76,24.265,0.61,plata
2020-10-28,23.359,24.495,24.675,23.06,-4.93,plata
2020-10-29,23.408,23.555,23.62,22.865,0.21,plata
2020-10-30,23.694,23.37,23.915,23.37,1.22,plata
2020-11-02,24.073,23.71,24.205,23.71,1.6,plata
2020-11-03,24.374,24.245,24.465,24.025,1.25,plata
2020-11-04,23.933,24.52,24.65,23.415,-1.81,plata
2020-11-05,25.232,24.185,25.53,24.185,5.43,plata
2020-11-06,25.702,25.43,25.865,25.145,1.86,plata
2020-11-09,23.736,26.07,26.13,23.725,-7.65,plata
2020-11-10,24.502,24.28,24.505,24.02,3.23,plata
2020-11-11,24.306,24.35,24.355,23.955,-0.8,plata
2020-11-12,24.35,24.38,24.48,24.2,0.18,plata
2020-11-13,24.818,24.36,24.895,24.3,1.92,plata
2020-11-16,24.837,25.085,25.15,24.35,0.08,plata
2020-11-17,24.686,24.88,24.88,24.6,-0.61,plata
2020-11-18,24.48,24.46,24.775,24.35,-0.83,plata
2020-11-19,24.085,24.385,24.405,23.745,-1.61,plata
2020-11-20,24.406,24.08,24.6,24.08,1.33,plata
2020-11-23,23.675,24.265,24.4,23.525,-3.0,plata
2020-11-24,23.33,23.63,23.63,23.0,-1.46,plata
2020-11-25,23.387,23.295,23.545,23.155,0.24,plata
2020-11-26,22.639,23.485,23.575,22.4,-3.2,plata
2020-11-27,22.614,23.485,23.575,22.4,-0.11,plata
2020-11-30,22.583,22.745,22.745,22.23,-0.14,plata
2020-12-01,24.08,22.69,24.1,22.69,6.63,plata
2020-12-02,24.066,23.82,24.13,23.81,-0.06,plata
2020-12-03,24.12,23.99,24.405,23.99,0.22,plata
2020-12-04,24.232,24.34,24.36,24.105,0.46,plata
2020-12-07,24.776,24.25,24.615,23.83,2.24,plata
2020-12-08,24.711,24.81,24.96,24.58,-0.26,plata
2020-12-09,23.963,24.655,24.655,23.865,-3.03,plata
2020-12-10,24.073,23.98,24.24,23.82,0.46,plata
2020-12-11,24.067,24.12,24.135,23.995,-0.02,plata
2020-12-14,24.022,24.07,24.07,23.91,-0.19,plata
2020-12-15,24.614,24.04,24.655,24.04,2.46,plata
2020-12-16,25.018,24.605,25.51,24.56,1.64,plata
2020-12-17,26.15,25.43,26.205,25.34,4.52,plata
2020-12-18,26.001,26.05,26.18,25.895,-0.57,plata
2020-12-21,26.34,26.4,27.475,25.52,1.3,plata
2020-12-22,25.5,26.53,26.725,25.245,-3.19,plata
2020-12-23,25.885,25.435,25.9,25.165,1.51,plata
2020-12-24,25.867,25.745,26.0,25.745,-0.07,plata
2020-12-28,26.51,26.095,26.9,26.095,2.49,plata
2020-12-29,26.183,26.5,26.725,26.165,-1.23,plata
2020-12-30,26.573,26.325,26.835,26.26,1.49,plata
2020-12-31,26.412,26.835,26.88,26.345,-0.61,plata
2021-01-04,27.364,26.77,27.76,26.73,3.6,plata
2021-01-05,27.64,27.355,27.85,27.15,1.01,plata
2021-01-06,27.042,27.72,28.105,26.7,-2.16,plata
2021-01-07,27.261,27.41,27.495,27.02,0.81,plata
2021-01-08,24.637,27.28,27.335,24.53,-9.63,plata
2021-01-11,25.284,25.47,25.595,24.365,2.63,plata
2021-01-12,25.435,25.015,25.745,25.0,0.6,plata
2021-01-13,25.572,25.655,25.785,25.17,0.54,plata
2021-01-14,25.802,25.29,25.99,25.095,0.9,plata
2021-01-15,24.866,25.61,25.865,24.61,-3.63,plata
2021-01-18,25.32,24.835,25.48,24.04,1.83,plata
2021-01-19,25.32,24.835,25.48,24.04,0.0,plata
2021-01-20,25.766,25.29,25.96,25.06,1.76,plata
2021-01-21,25.854,25.91,26.13,25.7,0.34,plata
2021-01-22,25.556,26.025,26.045,25.05,-1.15,plata
2021-01-25,25.484,25.535,25.835,25.205,-0.28,plata
2021-01-26,25.538,25.395,25.72,25.23,0.21,plata
2021-01-27,25.389,25.53,25.545,24.715,-0.58,plata
2021-01-28,25.945,25.36,27.145,24.955,2.19,plata
2021-01-29,26.937,27.0,27.63,26.885,3.82,plata
2021-02-01,29.441,28.86,30.26,28.3,9.3,plata
2021-02-02,26.426,29.0,29.0,26.4,-10.24,plata
2021-02-03,26.914,26.88,27.18,26.75,1.85,plata
2021-02-04,26.261,26.645,26.675,26.12,-2.43,plata
2021-02-05,27.041,26.385,27.11,26.385,2.97,plata
2021-02-08,27.589,27.18,27.695,26.965,2.03,plata
2021-02-09,27.427,27.4,27.71,27.29,-0.59,plata
2021-02-10,27.108,27.46,27.59,26.955,-1.16,plata
2021-02-11,27.072,27.145,27.34,26.865,-0.13,plata
2021-02-12,27.348,27.1,27.445,26.99,1.02,plata
2021-02-15,27.325,27.49,28.075,26.87,-0.08,plata
2021-02-16,27.341,27.52,28.005,26.9,0.06,plata
2021-02-17,27.335,27.22,27.49,26.99,-0.02,plata
2021-02-18,27.098,27.45,27.48,27.06,-0.87,plata
2021-02-19,27.279,27.0,27.645,26.655,0.67,plata
2021-02-22,28.111,27.64,28.32,27.395,3.05,plata
2021-02-23,27.717,28.29,28.415,27.38,-1.4,plata
2021-02-24,27.894,27.76,28.1,27.42,0.64,plata
2021-02-25,27.685,28.08,28.345,27.345,-0.75,plata
2021-02-26,26.44,27.53,27.65,26.16,-4.5,plata
2021-03-01,26.678,26.7,27.175,26.51,0.9,plata
2021-03-02,26.879,26.63,26.985,25.82,0.75,plata
2021-03-03,26.387,26.86,26.915,25.875,-1.83,plata
2021-03-04,25.461,26.175,26.385,25.08,-3.51,plata
2021-03-05,25.287,25.385,25.505,24.845,-0.68,plata
2021-03-08,25.269,25.4,25.965,24.97,-0.07,plata
2021-03-09,26.183,25.17,26.22,25.09,3.62,plata
2021-03-10,26.13,26.025,26.315,25.61,-0.2,plata
2021-03-11,26.193,26.315,26.545,25.885,0.24,plata
2021-03-12,25.911,26.195,26.235,25.425,-1.08,plata
2021-03-15,26.288,26.07,26.39,25.845,1.45,plata
2021-03-16,26.003,26.34,26.405,25.885,-1.08,plata
2021-03-17,26.058,26.005,26.615,25.805,0.21,plata
2021-03-18,26.351,26.4,26.74,25.875,1.12,plata
2021-03-19,26.321,26.15,26.4,25.925,-0.11,plata
2021-03-22,25.769,26.34,26.35,25.45,-2.1,plata
2021-03-23,25.227,25.85,25.915,25.05,-2.1,plata
2021-03-24,25.231,25.12,25.43,25.02,0.02,plata
2021-03-25,25.047,25.17,25.255,24.435,-0.73,plata
2021-03-26,25.114,25.15,25.335,24.92,0.27,plata
2021-03-29,24.771,25.105,25.15,24.48,-1.37,plata
2021-03-30,24.157,24.745,24.79,23.925,-2.48,plata
2021-03-31,24.552,23.93,24.57,23.93,1.64,plata
2021-04-01,24.961,24.35,24.99,24.35,1.67,plata
2021-04-05,24.801,25.05,25.05,24.8,-0.64,plata
2021-04-06,25.247,24.84,25.33,24.84,1.8,plata
2021-04-07,25.267,25.21,25.32,24.98,0.08,plata
2021-04-08,25.604,25.38,25.655,25.38,1.33,plata
2021-04-09,25.341,25.505,25.53,25.05,-1.03,plata
2021-04-12,24.882,25.3,25.3,24.75,-1.81,plata
2021-04-13,25.442,24.885,25.55,24.885,2.25,plata
2021-04-14,25.539,25.43,25.59,25.27,0.38,plata
